customer_id,age,gender,country,price_sensitivity,quality_expectations,loyalty_propensity,spontaneity,social_orientation,income_level,travel_frequency
CUST-002948,48,Male,Tanzania,0.312,0.626,0.733,0.254,0,0.795,11
CUST-002949,39,Female,Ghana,0.705,0.651,0.553,0.215,2,0.428,2
CUST-002950,37,Male,Papua New Guinea,0.571,0.533,0.527,0.595,1,0.454,6
CUST-002951,57,Female,Guatemala,0.285,0.813,0.878,0.282,2,1,9
CUST-002952,47,Female,Russian Federation,0.154,0.943,0.749,0.292,1,1,11
CUST-002953,33,Female,Bahrain,0.668,0.546,0.491,0.326,3,0.321,6
CUST-002954,36,Male,Mexico,0.506,0.535,0.612,0.236,3,0.389,3
CUST-002955,29,Female,Mauritius,0.936,0.377,0.3,0.642,2,0,5
CUST-002956,45,Female,French Guiana,0.526,0.662,0.568,0.391,2,0.531,2
CUST-002957,53,Female,Uganda,0.133,0.923,0.901,0.121,1,1,10
CUST-002958,60,Female,French Southern Territories,0.209,0.911,0.737,0.183,2,1,9
CUST-002959,45,Male,Thailand,0.353,0.726,0.694,0.293,0,0.895,10
CUST-002960,27,Female,Cayman Islands,0.779,0.272,0.119,0.756,2,0,4
CUST-002961,34,Male,Rwanda,0.73,0.538,0.642,0.337,2,0.28,2
CUST-002962,38,Female,Russian Federation,0.662,0.608,0.573,0.243,3,0.399,6
CUST-002963,41,Female,Vanuatu,0.634,0.68,0.615,0.388,3,0.498,5
CUST-002964,49,Male,Reunion,0.289,0.802,0.831,0.15,2,1,8
CUST-002965,22,Female,Northern Mariana Islands,0.728,0.311,0.235,0.873,0,0,3
CUST-002966,28,Female,China,0.576,0.579,0.458,0.582,1,0.507,8
CUST-002967,35,Other,South Africa,0.432,0.697,0.627,0.336,1,0.82,14
CUST-002968,36,Female,Guyana,0.593,0.597,0.564,0.338,2,0.419,5
CUST-002969,37,Female,Malawi,0.625,0.508,0.536,0.369,3,0.298,6
CUST-002970,36,Female,Czech Republic,0.321,0.678,0.744,0.211,0,0.853,14
CUST-002971,41,Male,British Virgin Islands,0.466,0.58,0.523,0.493,1,0.563,7
CUST-002972,37,Male,Cook Islands,0.407,0.644,0.537,0.446,1,0.669,6
CUST-002973,40,Female,Somalia,0.642,0.693,0.58,0.35,2,0.511,3
CUST-002974,41,Male,Burundi,0.704,0.7,0.576,0.319,2,0.488,2
CUST-002975,34,Female,Dominica,0.593,0.615,0.447,0.399,2,0.441,6
CUST-002976,57,Male,Somalia,0.102,0.805,0.729,0.183,1,1,6
CUST-002977,64,Male,Lithuania,0.28,0.896,0.895,0.185,1,1,9
CUST-002978,45,Male,Anguilla,0.123,0.864,0.932,0.106,2,1,8
CUST-002979,26,Female,Guyana,,0.411,0.251,0.66,1,0,3
CUST-002980,48,Female,Micronesia,0.548,0.668,0.56,0.201,3,0.527,5
CUST-002981,31,Female,Montserrat,0.465,0.517,0.462,0.584,2,0.488,7
CUST-002982,41,Female,Heard Island and McDonald Islands,0.441,0.624,0.819,0.384,1,0.729,8
CUST-002983,34,Male,Lao People's Democratic Republic,0.636,0.538,0.543,0.274,3,0.328,6
CUST-002984,32,Female,Spain,0.585,0.652,0.551,0.22,3,0.49,2
CUST-002985,60,Female,Micronesia,0.138,0.819,0.825,0.327,2,1,6
CUST-002986,24,Male,Bulgaria,0.933,0.295,0.182,0.889,1,0,3
CUST-002987,45,Male,New Zealand,0.39,0.712,0.629,0.339,1,0.859,15
CUST-002988,29,Female,Turks and Caicos Islands,0.809,0.215,0.197,0.667,1,0,5
CUST-002989,65,Female,Benin,0.147,0.766,0.891,0.29,1,1,7
CUST-002990,31,Male,Bahrain,0.516,0.584,0.566,0.545,2,0.543,6
CUST-002991,43,Other,Georgia,0.368,0.756,0.676,0.27,0,0.923,12
CUST-002992,39,Female,Indonesia,0.488,0.66,0.569,0.508,2,0.649,6
CUST-002993,35,Female,Saint Barthelemy,0.469,0.632,0.613,0.349,1,0.724,12
CUST-002994,47,Male,Saint Helena,0.529,0.522,0.521,0.399,3,0.361,5
CUST-002995,32,Female,Lesotho,0.472,0.635,0.47,0.468,1,0.625,7
CUST-002996,31,Female,Malta,0.738,0.297,0.244,0.689,1,0,4
CUST-002997,38,Male,Isle of Man,0.441,0.502,0.501,0.591,2,0.482,7
CUST-002998,27,Female,Seychelles,0.703,0.308,0.281,0.819,0,0,5
CUST-002999,23,Male,Ireland,0.733,0.302,0.237,0.61,1,0,5
CUST-003000,42,Male,Swaziland,0.519,0.594,0.551,0.441,2,0.553,4
CUST-003001,34,Male,Morocco,0.494,0.537,0.549,0.552,2,0.497,3
CUST-003002,47,Male,Barbados,0.188,0.798,0.789,0.133,2,1,7
CUST-003003,40,Female,Brunei Darussalam,0.306,0.708,0.825,0.429,1,0.896,11
CUST-003004,37,Male,Ghana,0.671,0.655,0.413,0.229,2,0.451,4
CUST-003005,32,Male,Norway,0.557,0.663,0.578,0.567,2,0.617,7
CUST-003006,26,Female,Barbados,0.87,0.201,0.253,0.796,0,0,4
CUST-003007,49,Female,Korea,0.378,0.756,0.75,0.223,1,0.918,11
CUST-003008,35,Female,Lao People's Democratic Republic,0.41,0.657,0.572,0.453,2,0.684,5
CUST-003009,50,Female,Pitcairn Islands,0.368,0.621,0.84,0.358,0,0.762,12
CUST-003010,50,Male,Maldives,0.293,0.931,0.832,0.102,1,1,9
CUST-003011,48,Female,Guatemala,0.361,0.626,0.683,0.207,1,0.771,15
CUST-003012,36,Male,Brunei Darussalam,0.536,0.508,0.544,0.59,1,0.442,3
CUST-003013,39,Female,Turkey,0.729,0.507,0.625,0.324,3,0.244,6
CUST-003014,34,Other,Switzerland,0.585,0.69,0.555,0.532,2,0.636,7
CUST-003015,50,Male,Slovakia (Slovak Republic),0.477,0.699,0.807,0.375,1,0.801,10
CUST-003016,41,Female,Micronesia,0.699,0.535,0.604,0.295,3,0.292,4
CUST-003017,26,Male,Northern Mariana Islands,0.702,0.249,0.146,0.767,0,0,5
CUST-003018,22,Male,Namibia,0.72,0.21,0.232,0.694,2,0,2
CUST-003019,49,Female,Cocos (Keeling) Islands,0.129,0.782,0.876,0.288,1,1,11
CUST-003020,47,Male,Seychelles,0.592,0.554,0.5,0.306,2,0.369,2
CUST-003021,36,Female,Bulgaria,0.354,0.683,0.819,0.28,0,0.843,9
CUST-003022,43,Male,Jersey,0.67,0.614,0.463,0.234,2,0.402,3
CUST-003023,41,Female,Macao,0.411,0.607,0.553,0.458,1,0.623,4
CUST-003024,35,Female,United States Minor Outlying Islands,0.374,0.79,0.635,0.259,0,0.961,14
CUST-003025,32,Male,Trinidad and Tobago,0.699,0.673,0.484,0.396,2,0.458,3
CUST-003026,24,Male,Azerbaijan,0.719,0.385,0.233,0.75,0,0,5
CUST-003027,45,Male,Switzerland,0.109,0.771,0.808,0.252,2,1,11
CUST-003028,24,Male,British Virgin Islands,0.732,0.218,0.133,0.636,2,0,3
CUST-003029,36,Female,Maldives,0.471,0.548,0.541,0.594,2,0.522,3
CUST-003030,26,Female,Cape Verde,0.913,0.388,0.246,0.752,2,0,2
CUST-003031,55,Female,Gabon,0.288,0.932,0.929,0.303,1,1,9
CUST-003032,51,Female,Chad,0.229,0.767,0.85,0.343,2,1,8
CUST-003033,59,Male,Central African Republic,0.272,0.949,0.941,0.329,2,1,10
CUST-003034,49,Female,Gibraltar,0.417,0.632,0.633,0.35,0,0.75,9
CUST-003035,37,Male,Vietnam,0.644,0.695,0.598,0.294,3,0.513,3
CUST-003036,65,Male,Russian Federation,0.258,0.846,0.92,0.164,1,1,11
CUST-003037,54,Male,Czech Republic,0.277,0.922,0.856,0.216,2,1,7
CUST-003038,37,Other,Guatemala,0.475,0.595,0.468,0.481,2,0.577,4
CUST-003039,36,Female,Yemen,0.423,0.714,0.791,0.257,0,0.846,12
CUST-003040,36,Male,Wallis and Futuna,0.645,0.584,0.413,0.206,2,0.378,6
CUST-003041,41,Male,Maldives,0.516,0.64,0.521,0.296,2,0.51,4
CUST-003042,40,Male,Ukraine,0.439,0.794,0.808,0.231,1,0.933,10
CUST-003043,33,Male,Finland,0.695,0.546,0.549,0.217,3,0.308,2
CUST-003044,23,Female,Tanzania,0.737,0.26,0.336,0.634,1,0,3
CUST-003045,50,Male,Belgium,0.282,0.802,0.94,0.182,1,1,6
CUST-003046,37,Female,El Salvador,0.325,0.722,0.656,0.445,1,0.904,15
CUST-003047,26,Male,Congo,0.844,0.359,0.309,0.889,2,0,4
CUST-003048,48,Female,North Macedonia,0.482,0.696,0.719,0.434,1,0.794,11
CUST-003049,41,Female,Zimbabwe,0.558,0.533,0.554,0.433,2,0.461,6
CUST-003050,39,Female,Micronesia,0.481,0.502,0.544,0.429,1,0.462,7
CUST-003051,46,Female,Falkland Islands (Malvinas),0.227,0.836,0.911,0.202,2,1,8
CUST-003052,39,Male,Brunei Darussalam,0.398,0.768,0.776,0.28,0,0.923,12
CUST-003053,24,Female,Niue,0.731,0.355,0.25,0.817,2,0,2
CUST-003054,58,Male,Gabon,0.173,0.923,0.937,0.156,1,1,8
CUST-003055,42,Female,Nicaragua,0.38,0.604,0.68,0.253,0,0.735,13
CUST-003056,24,Female,Martinique,0.839,0.256,0.214,0.674,2,0,2
CUST-003057,39,Male,Bermuda,0.734,0.546,0.485,0.326,2,0.289,2
CUST-003058,50,Other,Macao,0.185,0.77,0.745,0.173,2,1,8
CUST-003059,22,Female,Norway,0.835,0.248,0.305,0.647,0,0,3
CUST-003060,33,Male,Chile,0.583,0.58,0.425,0.564,2,0.504,3
CUST-003061,22,Female,Nauru,0.722,0.437,0.181,0.858,0,0,4
CUST-003062,36,Male,Western Sahara,0.33,0.73,0.772,0.275,1,0.91,14
CUST-003063,44,Male,Mozambique,0.419,0.631,0.803,0.414,0,0.748,13
CUST-003064,42,Female,Cape Verde,0.463,0.788,0.793,0.219,0,0.915,11
CUST-003065,27,Female,Chile,0.787,0.386,0.282,0.693,1,0,2
CUST-003066,50,Male,Palestinian Territory,0.438,0.772,0.679,0.324,0,0.907,14
CUST-003067,34,Female,Nigeria,0.435,0.603,0.53,0.596,2,0.606,4
CUST-003068,35,Female,Saint Helena,0.386,0.749,0.634,0.413,1,0.906,14
CUST-003069,39,Male,United Arab Emirates,0.502,0.656,0.515,0.388,3,0.536,2
CUST-003070,32,Male,Netherlands,0.463,0.612,0.477,0.562,2,0.604,7
CUST-003071,59,Male,Guadeloupe,0.115,0.788,0.754,0.341,1,1,10
CUST-003072,36,Female,Tajikistan,0.419,0.622,0.62,0.271,1,0.737,9
CUST-003073,41,Male,Uzbekistan,0.443,0.53,0.566,0.505,1,0.514,7
CUST-003074,38,Male,Mongolia,0.7,0.679,0.564,0.277,2,0.465,6
CUST-003075,30,Male,Armenia,0.942,0.318,0.234,0.706,2,0,4
CUST-003076,28,Female,Sweden,0.711,0.288,0.109,0.777,1,0,5
CUST-003077,40,Female,Tonga,0.552,0.576,0.435,0.407,2,0.515,4
CUST-003078,60,Male,Antarctica (the territory South of 60 deg S),0.1,0.878,0.838,0.268,2,1,9
CUST-003079,24,Female,Belgium,0.815,0.288,0.171,0.74,0,0,2
CUST-003080,62,Male,Aruba,0.254,0.871,0.938,0.23,2,1,6
CUST-003081,32,Male,Yemen,0.944,0.352,0.151,0.738,0,0,4
CUST-003082,34,Female,Norway,0.513,0.689,0.476,0.503,2,0.67,6
CUST-003083,46,Male,Sierra Leone,0.412,0.753,0.823,0.221,1,0.897,13
CUST-003084,48,Male,Morocco,0.434,0.759,0.805,0.252,1,0.894,11
CUST-003085,34,Female,Estonia,0.729,0.631,0.452,0.386,2,0.393,2
CUST-003086,30,Male,Pakistan,0.567,0.569,0.466,0.558,1,0.5,6
CUST-003087,29,Female,Cote d'Ivoire,0.76,0.369,0.125,0.749,2,0,5
CUST-003088,23,Female,Seychelles,0.74,0.304,0.193,0.764,2,0,3
CUST-003089,32,Female,Montserrat,0.536,0.633,0.435,0.275,3,0.492,4
CUST-003090,27,Male,Israel,0.714,0.286,0.247,0.609,2,0,2
CUST-003091,32,Female,Niger,0.93,0.411,0.242,0.749,2,0,5
CUST-003092,31,Female,Northern Mariana Islands,0.496,0.562,0.419,0.443,1,0.527,5
CUST-003093,42,Female,Antarctica (the territory South of 60 deg S),0.454,0.612,0.607,0.22,0,0.707,13
CUST-003094,50,Female,Luxembourg,0.224,0.795,0.704,0.273,2,1,6
CUST-003095,46,Other,Tuvalu,0.642,0.629,0.479,0.254,3,0.434,3
CUST-003096,50,Female,Niue,0.372,0.704,0.8,0.239,1,0.859,10
CUST-003097,35,Female,Mayotte,0.526,0.511,0.433,0.45,1,0.45,4
CUST-003098,44,Male,French Guiana,0.376,0.694,0.813,0.444,0,0.844,10
CUST-003099,56,Male,Norway,0.174,0.863,0.711,0.166,1,1,12
CUST-003100,41,Female,Zimbabwe,0.582,0.567,0.483,0.486,1,0.49,4
CUST-003101,25,Female,Gabon,0.822,0.338,0.293,0.746,2,0,2
CUST-003102,44,Female,Liberia,0.604,0.565,0.518,0.322,3,0.376,4
CUST-003103,26,Male,Ecuador,0.736,0.4,0.165,0.767,1,0,5
CUST-003104,51,Female,Sri Lanka,0.149,0.842,0.816,0.175,1,1,7
CUST-003105,29,Female,Sri Lanka,0.574,0.683,0.406,0.43,2,0.632,8
CUST-003106,38,Female,Poland,0.458,0.721,0.662,0.343,0,0.836,14
CUST-003107,34,Male,Iraq,0.614,0.657,0.423,0.3,2,0.481,2
CUST-003108,63,Female,French Southern Territories,0.223,0.897,0.912,0.195,1,1,8
CUST-003109,39,Female,Korea,0.512,0.634,0.442,0.413,1,0.605,4
CUST-003110,26,Male,Barbados,0.723,0.389,0.229,0.633,2,0,2
CUST-003111,41,Male,Portugal,0.746,0.684,0.574,0.246,3,0.448,2
CUST-003112,46,Female,Bahamas,0.667,0.562,0.513,0.3,3,0.341,2
CUST-003113,37,Female,Cayman Islands,0.558,0.661,0.581,0.491,2,0.614,8
CUST-003114,30,Male,Kazakhstan,0.753,0.205,0.126,0.843,1,0,5
CUST-003115,53,Male,Israel,0.125,0.903,0.814,0.265,2,1,10
CUST-003116,43,Female,Liberia,0.391,0.654,0.656,0.414,1,0.789,12
CUST-003117,53,Female,Kyrgyz Republic,0.216,0.934,0.831,0.101,1,1,7
CUST-003118,31,Male,Costa Rica,0.757,0.387,0.35,0.687,0,0,5
CUST-003119,41,Male,Guam,0.708,0.503,0.442,0.352,3,0.25,4
CUST-003120,25,Female,New Caledonia,0.876,0.339,0.187,0.878,1,0,3
CUST-003121,34,Female,Cambodia,0.509,0.505,0.533,0.281,3,0.352,4
CUST-003122,58,Female,Germany,0.133,0.795,0.709,0.333,1,1,6
CUST-003123,26,Male,Tokelau,0.938,0.3,0.25,0.863,1,0,4
CUST-003124,48,Male,Saint Barthelemy,0.517,0.502,0.562,0.281,2,0.344,2
CUST-003125,28,Female,Ghana,0.491,0.594,0.551,0.489,1,0.567,8
CUST-003126,29,Male,Saint Martin,0.927,0.349,0.302,0.845,0,0,5
CUST-003127,48,Male,Tokelau,0.733,0.515,0.427,0.341,3,0.251,2
CUST-003128,28,Male,Guatemala,0.405,0.684,0.454,0.459,2,0.719,5
CUST-003129,63,Male,Iran,0.156,0.796,0.866,0.23,2,1,11
CUST-003130,42,Male,Bulgaria,0.588,0.546,0.597,0.496,1,0.461,4
CUST-003131,39,Male,Senegal,0.727,0.675,0.589,0.262,2,0.447,5
CUST-003132,32,Male,Heard Island and McDonald Islands,0.787,0.38,0.279,0.887,2,0,5
CUST-003133,46,Male,Malaysia,0.749,0.543,0.542,0.261,3,0.278,3
CUST-003134,32,Female,Monaco,0.544,0.53,0.584,0.559,2,0.465,7
CUST-003135,47,Female,Botswana,0.494,0.649,0.755,0.416,1,0.731,15
CUST-003136,37,Male,Ghana,0.316,0.785,0.66,0.344,0,0.984,15
CUST-003137,42,Female,Dominican Republic,0.488,0.507,0.401,0.473,1,0.464,6
CUST-003138,41,Male,Lao People's Democratic Republic,0.464,0.622,0.424,0.543,2,0.614,4
CUST-003139,55,Male,British Virgin Islands,0.239,0.867,0.853,0.334,2,1,12
CUST-003140,32,Male,Ethiopia,0.48,0.664,0.507,0.519,1,0.657,3
CUST-003141,44,Female,Korea,0.426,0.666,0.721,0.412,0,0.786,11
CUST-003142,26,Female,Egypt,0.819,0.41,0.125,0.762,1,0,5
CUST-003143,36,Male,Cambodia,0.532,0.667,0.562,0.266,2,0.534,5
CUST-003144,28,Male,Bhutan,0.533,0.657,0.559,0.422,1,0.621,3
CUST-003145,41,Male,Australia,0.415,0.514,0.517,0.439,2,0.51,5
CUST-003146,31,Female,French Guiana,0.72,0.437,0.314,0.6,2,0,3
CUST-003147,32,Female,Yemen,0.833,0.276,0.343,0.85,2,0,2
CUST-003148,62,Female,Hungary,0.196,0.789,0.933,0.118,2,1,11
CUST-003149,43,Female,Tonga,0.399,0.778,0.845,0.437,0,0.934,14
CUST-003150,41,Female,Nicaragua,0.473,0.563,0.484,0.521,1,0.54,3
CUST-003151,61,Female,Italy,0.276,0.754,0.753,0.12,2,1,12
CUST-003152,54,Male,Egypt,0.177,0.878,0.857,0.279,1,1,7
CUST-003153,38,Male,Tonga,0.691,0.638,0.509,0.248,2,0.42,4
CUST-003154,34,Male,United Arab Emirates,0.616,0.555,0.609,0.229,2,0.358,6
CUST-003155,39,Male,Cayman Islands,0.436,0.569,0.558,0.507,2,0.564,6
CUST-003156,42,Male,Suriname,0.476,0.621,0.492,0.452,2,0.607,4
CUST-003157,37,Male,Greece,0.727,0.583,0.464,0.26,3,0.336,3
CUST-003158,65,Male,Vietnam,0.241,0.858,0.827,0.318,1,1,6
CUST-003159,41,Female,Morocco,0.556,0.509,0.464,0.321,2,0.333,4
CUST-003160,62,Female,Saint Helena,0.117,0.817,0.876,0.248,1,1,12
CUST-003161,65,Female,Germany,0.24,0.783,0.82,0.22,1,1,7
CUST-003162,42,Male,Comoros,0.42,0.53,0.543,0.453,2,0.527,4
CUST-003163,35,Male,Serbia,0.482,0.677,0.593,0.479,1,0.671,4
CUST-003164,24,Male,Cayman Islands,0.827,0.218,0.299,0.653,1,0,4
CUST-003165,47,Male,Luxembourg,0.557,0.591,0.629,0.314,3,0.431,5
CUST-003166,42,Female,Malaysia,0.517,0.692,0.604,0.251,3,0.572,4
CUST-003167,34,Male,Lao People's Democratic Republic,0.62,0.543,0.498,0.384,2,0.342,3
CUST-003168,61,Male,Luxembourg,0.292,0.829,0.863,0.316,1,1,6
CUST-003169,30,Male,Turkmenistan,0.511,0.646,0.432,0.442,1,0.62,7
CUST-003170,46,Male,Gambia,0.291,0.756,0.937,0.275,1,1,11
CUST-003171,26,Other,Luxembourg,0.84,0.328,0.156,0.873,0,0,2
CUST-003172,36,Female,Angola,0.437,0.704,0.651,0.243,1,0.827,11
CUST-003173,45,Other,Bermuda,0.691,0.558,0.487,0.237,3,0.324,3
CUST-003174,45,Male,Western Sahara,0.19,0.755,0.774,0.236,2,1,12
CUST-003175,38,Male,India,0.536,0.532,0.523,0.486,1,0.47,8
CUST-003176,28,Male,Madagascar,0.739,0.383,0.182,0.7,2,0,2
CUST-003177,28,Female,Kuwait,0.577,0.506,0.423,0.461,2,0.419,8
CUST-003178,30,Male,Dominican Republic,0.575,0.542,0.41,0.442,1,0.462,6
CUST-003179,24,Male,Cuba,0.781,0.238,0.264,0.669,2,0,3
CUST-003180,40,Female,Myanmar,0.719,0.628,0.449,0.291,2,0.394,6
CUST-003181,35,Other,Guinea,0.692,0.528,0.639,0.206,2,0.288,5
CUST-003182,39,Male,Australia,0.425,0.668,0.557,0.522,2,0.689,8
CUST-003183,32,Male,Australia,0.762,0.415,0.164,0.684,1,0,2
CUST-003184,22,Male,Finland,0.809,0.266,0.216,0.609,2,0,4
CUST-003185,26,Female,Lithuania,0.783,0.207,0.182,0.797,1,0,5
CUST-003186,54,Male,Nepal,0.289,0.916,0.742,0.101,1,1,8
CUST-003187,35,Male,Turkmenistan,0.502,0.664,0.564,0.393,3,0.546,6
CUST-003188,31,Other,Tajikistan,0.804,0.383,0.293,0.637,0,0,4
CUST-003189,43,Male,Palau,0.561,0.533,0.565,0.396,2,0.358,4
CUST-003190,48,Female,Peru,0.548,0.591,0.511,0.261,3,0.435,4
CUST-003191,46,Female,Latvia,0.27,0.811,0.949,0.144,2,1,11
CUST-003192,38,Female,France,0.512,0.521,0.429,0.266,2,0.37,4
CUST-003193,42,Female,Mauritania,0.609,0.536,0.511,0.309,2,0.339,5
CUST-003194,33,Male,Algeria,0.746,0.555,0.547,0.394,2,0.293,4
CUST-003195,43,Female,Tanzania,0.633,0.66,0.402,0.352,3,0.475,2
CUST-003196,48,Male,Botswana,0.478,0.769,0.807,0.233,0,0.884,13
CUST-003197,42,Female,Jersey,0.692,0.632,0.491,0.376,2,0.413,4
CUST-003198,46,Female,Burkina Faso,0.389,0.689,0.75,0.446,0,0.832,9
CUST-003199,38,Male,Turkmenistan,0.49,0.618,0.51,0.404,2,0.597,5
CUST-003200,46,Male,Estonia,0.536,0.675,0.481,0.374,2,0.542,2
CUST-003201,28,Male,Saint Lucia,0.842,0.423,0.189,0.759,1,0,2
CUST-003202,40,Female,Haiti,0.576,0.632,0.593,0.436,1,0.57,4
CUST-003203,34,Female,Serbia,0.519,0.575,0.402,0.503,2,0.531,6
CUST-003204,28,Female,Iraq,0.718,0.368,0.259,0.866,2,0,3
CUST-003205,22,Female,Haiti,0.93,0.27,0.326,0.822,2,0,3
CUST-003206,63,Female,Aruba,0.228,0.865,0.915,0.249,2,1,6
CUST-003207,42,Female,Iran,0.734,0.682,0.614,0.244,3,0.452,6
CUST-003208,61,Female,Austria,0.277,0.779,0.791,0.261,2,1,10
CUST-003209,32,Male,Montenegro,0.893,0.265,0.159,0.773,1,0,3
CUST-003210,28,Female,Monaco,0.579,0.502,0.401,0.447,2,0.412,7
CUST-003211,41,Female,Congo,0.578,0.637,0.561,0.251,3,0.475,4
CUST-003212,35,Female,Guyana,0.511,0.581,0.626,0.234,3,0.441,3
CUST-003213,28,Female,Micronesia,0.932,0.271,0.158,0.831,1,0,2
CUST-003214,44,Male,France,0.7,0.552,0.485,0.33,2,0.312,6
CUST-003215,45,Female,Barbados,0.427,0.772,0.785,0.316,1,0.913,13
CUST-003216,61,Female,Hungary,0.19,0.901,0.93,0.224,2,1,11
CUST-003217,34,Male,Madagascar,0.632,0.699,0.455,0.261,2,0.523,5
CUST-003218,38,Male,Korea,0.611,0.634,0.602,0.368,3,0.455,5
CUST-003219,23,Female,Serbia,0.872,0.415,0.179,0.608,2,0,2
CUST-003220,50,Female,Mexico,0.344,0.717,0.637,0.249,1,0.888,12
CUST-003221,35,Male,Fiji,0.338,0.716,0.751,0.232,1,0.891,8
CUST-003222,37,Male,Sweden,0.691,0.692,0.632,0.337,3,0.485,4
CUST-003223,38,Male,Nigeria,0.559,0.639,0.578,0.362,3,0.487,6
CUST-003224,35,Male,Pitcairn Islands,0.519,0.511,0.428,0.426,2,0.453,6
CUST-003225,29,Male,New Zealand,0.806,0.353,0.322,0.776,2,0,4
CUST-003226,42,Male,British Indian Ocean Territory (Chagos Archipelago),0.674,0.697,0.41,0.396,2,0.5,2
CUST-003227,45,Male,Brunei Darussalam,0.563,0.539,0.644,0.253,3,0.365,6
CUST-003228,53,Female,Bhutan,0.26,0.772,0.74,0.238,1,1,11
CUST-003229,37,Female,India,0.329,0.735,0.789,0.204,1,0.918,13
CUST-003230,28,Male,Holy See (Vatican City State),0.481,0.681,0.434,0.43,1,0.677,8
CUST-003231,39,Female,South Africa,0.473,0.559,0.484,0.539,1,0.535,8
CUST-003232,35,Female,Guadeloupe,0.374,0.665,0.835,0.345,0,0.811,10
CUST-003233,48,Male,Moldova,0.367,0.601,0.725,0.392,1,0.738,11
CUST-003234,25,Female,Wallis and Futuna,0.822,0.414,0.148,0.817,0,0,4
CUST-003235,58,Male,Haiti,0.204,0.889,0.906,0.2,2,1,11
CUST-003236,38,Other,Saudi Arabia,0.567,0.69,0.485,0.586,1,0.644,4
CUST-003237,40,Male,Cambodia,0.413,0.675,0.684,0.206,0,0.803,15
CUST-003238,36,Male,Congo,0.488,0.692,0.829,0.217,1,0.787,9
CUST-003239,37,Male,Netherlands,0.552,0.67,0.463,0.322,3,0.528,5
CUST-003240,64,Male,Malawi,0.133,0.773,0.746,0.118,1,1,11
CUST-003241,25,Female,Iran,0.904,0.347,0.259,0.852,2,0,3
CUST-003242,37,Female,Macao,0.557,0.622,0.422,0.57,1,0.568,3
CUST-003243,50,Male,Armenia,0.335,0.684,0.816,0.424,0,0.853,10
CUST-003244,30,Male,Aruba,0.816,0.387,0.145,0.834,1,0,4
CUST-003245,64,Female,Argentina,0.198,0.858,0.922,0.297,1,1,6
CUST-003246,28,Male,Burundi,0.74,0.365,0.308,0.824,0,0,2
CUST-003247,40,Male,Rwanda,0.415,0.611,0.673,0.304,1,0.725,13
CUST-003248,48,Female,Grenada,0.534,0.676,0.523,0.203,3,0.544,2
CUST-003249,48,Female,Spain,0.49,0.688,0.774,0.264,1,0.781,10
CUST-003250,56,Male,Lebanon,0.191,0.843,0.763,0.224,2,1,6
CUST-003251,59,Male,Maldives,0.239,0.871,0.804,0.22,2,1,12
CUST-003252,46,Other,Korea,0.117,0.931,0.828,0.252,1,1,10
CUST-003253,44,Male,Canada,,0.759,0.634,0.399,0,0.909,14
CUST-003254,37,Female,New Caledonia,0.451,0.651,0.709,0.2,0,0.756,15
CUST-003255,23,Female,Uganda,0.935,0.208,0.197,0.815,2,0,2
CUST-003256,38,Male,Malaysia,0.71,0.628,0.494,0.4,3,0.399,2
CUST-003257,36,Male,Burundi,0.631,0.68,0.62,0.352,3,0.5,3
CUST-003258,62,Female,Greece,0.148,0.825,0.871,0.121,2,1,12
CUST-003259,35,Male,Venezuela,0.421,0.795,0.739,0.265,0,0.944,15
CUST-003260,28,Female,New Zealand,0.424,0.5,0.503,0.545,2,0.488,6
CUST-003261,35,Male,Ghana,0.51,0.593,0.426,0.39,3,0.457,4
CUST-003262,33,Male,Central African Republic,0.556,0.695,0.545,0.346,3,0.556,5
CUST-003263,39,Female,India,0.359,0.617,0.613,0.444,0,0.761,8
CUST-003264,35,Male,Nicaragua,0.394,0.763,0.724,0.384,0,0.919,10
CUST-003265,45,Male,Saint Vincent and the Grenadines,0.13,0.883,0.841,0.141,1,1,11
CUST-003266,37,Male,Tajikistan,0.503,0.635,0.555,0.377,3,0.51,6
CUST-003267,64,Male,French Southern Territories,0.23,0.885,0.863,0.315,2,1,11
CUST-003268,52,Female,Nauru,0.184,0.869,0.887,0.213,2,1,8
CUST-003269,50,Male,Guadeloupe,0.177,0.886,0.854,0.285,1,1,6
CUST-003270,54,Male,Madagascar,0.157,0.82,0.88,0.21,1,1,12
CUST-003271,56,Male,Switzerland,0.28,0.788,0.815,0.295,1,1,12
CUST-003272,29,Female,Malawi,0.899,0.299,0.243,0.835,2,0,5
CUST-003273,47,Female,Martinique,0.449,0.78,0.792,0.201,1,0.912,13
CUST-003274,50,Female,Liechtenstein,0.462,0.692,0.75,0.212,1,0.799,12
CUST-003275,44,Female,Russian Federation,0.52,0.555,0.553,0.303,2,0.406,4
CUST-003276,36,Male,Mongolia,0.457,0.509,0.471,0.451,2,0.483,3
CUST-003277,63,Female,French Southern Territories,0.212,0.792,0.765,0.291,2,1,7
CUST-003278,49,Female,Lebanon,0.322,0.78,0.623,0.441,1,0.975,9
CUST-003279,62,Male,Suriname,0.235,0.929,0.852,0.267,2,1,10
CUST-003280,31,Female,Andorra,0.415,0.571,0.515,0.424,1,0.578,3
CUST-003281,32,Male,Heard Island and McDonald Islands,0.874,0.363,0.273,0.855,0,0,2
CUST-003282,39,Male,Greenland,0.472,0.653,0.687,0.442,1,0.748,10
