booking_id,customer_id,hotel_id,hotel_name,hotel_region,booking_date,check_in_date,check_out_date,nights_stay,lead_time_days,guest_type,num_guests,room_type,total_amount,avg_daily_rate,season,loyalty_tier,booking_channel,payment_type,is_cancelled,special_request,promotion_applied,purpose_of_visit,customer_age,customer_gender
BKG-0008583,CUST-002294,H002,Cinnamon Lakeside Colombo,Colombo,5/9/2026,7/2/2026,7/11/2026,9,54,Couple,2,Suite,3061.71,340.19,Off-Peak,Platinum,Mobile App,Card,0,Sea View,0,Relaxation,51,Female
BKG-0008584,CUST-004316,H006,Cinnamon Citadel Kandy,Kandy,7/3/2025,7/3/2025,7/4/2025,1,0,Family,5,Family Room,203.16,203.16,Shoulder,None,Mobile App,Card,0,None,0,Adventure,28,Male
BKG-0008585,CUST-001727,H002,Cinnamon Lakeside Colombo,Colombo,11/25/2025,1/27/2026,1/29/2026,2,63,Solo,1,Deluxe,651.82,325.91,Peak,Platinum,Travel Agent,Online,0,Late Check-in,0,Event,36,Male
BKG-0008586,CUST-003378,H003,Cinnamon Red Colombo,Colombo,3/14/2026,4/17/2026,4/18/2026,1,34,Couple,2,Standard,147.81,147.81,Peak,None,Mobile App,Online,0,None,0,Event,28,Female
BKG-0008587,CUST-003937,H002,Cinnamon Lakeside Colombo,Colombo,12/18/2024,2/16/2025,2/21/2025,5,60,Couple,2,Deluxe,1575.15,315.03,Peak,Gold,Website,Online,0,Sea View,0,Relaxation,61,Male
BKG-0008588,CUST-001199,H001,Cinnamon Grand Colombo,Colombo,4/22/2025,6/29/2025,7/5/2025,6,68,Couple,2,Suite,2351.76,391.96,Off-Peak,Silver,Travel Agent,Cash,0,High Floor,0,Business,47,Male
BKG-0008589,CUST-003448,H003,Cinnamon Red Colombo,Colombo,3/18/2025,4/8/2025,4/10/2025,2,21,Family,4,Standard,191.94,95.97,Off-Peak,None,Mobile App,Card,0,Extra Bed,0,Leisure,27,Female
BKG-0008590,CUST-001564,H002,Cinnamon Lakeside Colombo,Colombo,12/3/2024,2/25/2025,3/4/2025,7,84,Couple,2,Suite,3645.25,520.75,Peak,Gold,Travel Agent,Online,0,High Floor,0,Leisure,61,Female
BKG-0008591,CUST-003449,H006,Cinnamon Citadel Kandy,Kandy,2/27/2026,3/26/2026,3/27/2026,1,27,Family,3,Standard,144.26,144.26,Peak,None,Mobile App,Cash,0,None,1,Business,28,Male
BKG-0008592,CUST-004848,H001,Cinnamon Grand Colombo,Colombo,7/29/2025,10/9/2025,10/16/2025,7,72,Couple,2,Deluxe,1815.8,259.4,Shoulder,Gold,Travel Agent,Cash,0,Extra Bed,0,Business,36,Male
BKG-0008593,CUST-003107,H005,Cinnamon Bey Beruwala,West Coast,3/2/2025,5/18/2025,5/19/2025,1,77,Family,3,Deluxe,143.35,143.35,Off-Peak,None,Mobile App,Card,0,Extra Bed,0,Event,34,Male
BKG-0008594,CUST-002095,H006,Cinnamon Citadel Kandy,Kandy,3/31/2026,5/5/2026,5/7/2026,2,35,Couple,2,Standard,211.94,105.97,Shoulder,None,Website,Cash,0,None,1,Event,30,Female
BKG-0008595,CUST-001122,H001,Cinnamon Grand Colombo,Colombo,2/23/2025,4/28/2025,5/5/2025,7,64,Family,5,Family Room,2877.7,411.1,Peak,Platinum,Mobile App,Cash,0,Sea View,0,Culture,58,Male
BKG-0008596,CUST-002264,H003,Cinnamon Red Colombo,Colombo,11/26/2024,1/20/2025,1/23/2025,3,55,Group,7,Family Room,430.62,143.54,Off-Peak,None,Website,Card,0,None,0,Leisure,34,Male
BKG-0008597,CUST-004220,H006,Cinnamon Citadel Kandy,Kandy,6/17/2025,8/2/2025,8/3/2025,1,46,Couple,2,Deluxe,147.83,147.83,Off-Peak,Silver,Mobile App,Card,0,None,0,Business,41,Male
BKG-0008598,CUST-004547,H001,Cinnamon Grand Colombo,Colombo,7/3/2025,10/18/2025,10/24/2025,6,107,Family,4,Deluxe,1678.44,279.74,Shoulder,Gold,Mobile App,Cash,0,Late Check-in,0,Relaxation,62,Male
BKG-0008599,CUST-001183,H007,Cinnamon Wild Yala,Safari,2/8/2026,4/28/2026,4/29/2026,1,79,Family,5,Family Room,380.43,380.43,Holiday,None,Mobile App,Online,0,None,0,Leisure,29,Male
BKG-0008600,CUST-000864,H001,Cinnamon Grand Colombo,Colombo,1/10/2025,3/9/2025,3/14/2025,5,58,Couple,2,Suite,2105.8,421.16,Shoulder,Platinum,Travel Agent,Online,0,Extra Bed,0,Event,35,Male
BKG-0008601,CUST-001037,H001,Cinnamon Grand Colombo,Colombo,4/17/2025,6/19/2025,6/24/2025,5,63,Family,4,Suite,1912.95,382.59,Off-Peak,Gold,Website,Online,0,Quiet Room,0,Relaxation,58,Female
BKG-0008602,CUST-000068,H003,Cinnamon Red Colombo,Colombo,1/15/2026,3/13/2026,3/16/2026,3,57,Couple,2,Standard,482.82,160.94,Holiday,Silver,Website,Card,0,None,0,Business,40,Male
BKG-0008603,CUST-001041,H003,Cinnamon Red Colombo,Colombo,12/22/2025,2/24/2026,2/26/2026,2,64,Family,5,Family Room,467.98,233.99,Peak,Silver,Website,Cash,0,None,0,Business,40,Male
BKG-0008604,CUST-003729,H001,Cinnamon Grand Colombo,Colombo,2/26/2025,5/16/2025,5/26/2025,10,79,Family,3,Deluxe,2699.8,269.98,Shoulder,Gold,Website,Card,0,Quiet Room,0,Leisure,46,Female
BKG-0008605,CUST-001067,H003,Cinnamon Red Colombo,Colombo,1/6/2026,1/24/2026,1/25/2026,1,18,Couple,2,Standard,138.95,138.95,Peak,None,Travel Agent,Cash,0,None,0,Business,22,Male
BKG-0008606,CUST-004454,H001,Cinnamon Grand Colombo,Colombo,3/6/2026,4/16/2026,4/21/2026,5,41,Couple,2,Deluxe,1204.2,240.84,Off-Peak,Gold,Travel Agent,Card,0,Quiet Room,0,Business,48,Female
BKG-0008607,CUST-003751,H002,Cinnamon Lakeside Colombo,Colombo,11/4/2025,2/11/2026,2/16/2026,5,99,Couple,2,Suite,1956.25,391.25,Shoulder,Platinum,Mobile App,Online,0,Sea View,0,Relaxation,64,Other
BKG-0008608,CUST-002978,H001,Cinnamon Grand Colombo,Colombo,5/7/2026,7/12/2026,7/16/2026,4,66,Family,3,Deluxe,943.32,235.83,Off-Peak,Gold,Website,Card,0,High Floor,0,Event,45,Male
BKG-0008609,CUST-003578,H006,Cinnamon Citadel Kandy,Kandy,11/22/2025,1/24/2026,1/27/2026,3,63,Group,8,Family Room,615.48,205.16,Shoulder,None,Mobile App,Card,0,None,0,Business,33,Female
BKG-0008610,CUST-001721,H002,Cinnamon Lakeside Colombo,Colombo,8/30/2025,11/8/2025,11/14/2025,6,70,Couple,2,Suite,2278.08,379.68,Shoulder,Gold,Travel Agent,Cash,0,High Floor,0,Culture,57,Male
BKG-0008611,CUST-000344,H005,Cinnamon Bey Beruwala,West Coast,9/26/2025,12/13/2025,12/16/2025,3,78,Family,5,Family Room,802.2,267.4,Peak,None,Website,Online,0,None,0,Business,31,Male
BKG-0008612,CUST-004860,H007,Cinnamon Wild Yala,Safari,4/9/2026,5/29/2026,6/1/2026,3,50,Couple,2,Standard,632.79,210.93,Peak,Silver,Mobile App,Card,1,None,0,Event,37,Female
BKG-0008613,CUST-002218,H004,Cinnamon Bentota Beach,South Coast,3/13/2026,4/24/2026,4/27/2026,3,42,Couple,2,Standard,577.38,192.46,Holiday,None,Mobile App,Card,0,None,1,Business,40,Male
BKG-0008614,CUST-002405,H002,Cinnamon Lakeside Colombo,Colombo,1/26/2026,3/25/2026,3/29/2026,4,58,Couple,2,Suite,1517,379.25,Shoulder,Gold,Mobile App,Card,0,High Floor,0,Leisure,62,Female
BKG-0008615,CUST-003637,H002,Cinnamon Lakeside Colombo,Colombo,6/20/2025,8/24/2025,8/29/2025,5,65,Couple,2,Suite,1613.5,322.7,Off-Peak,Platinum,Mobile App,Cash,0,Late Check-in,0,Leisure,47,Female
BKG-0008616,CUST-003545,H005,Cinnamon Bey Beruwala,West Coast,5/2/2026,7/8/2026,7/9/2026,1,67,Group,5,Family Room,207.53,207.53,Shoulder,Silver,Website,Card,0,None,0,Business,38,Male
BKG-0008617,CUST-003905,H002,Cinnamon Lakeside Colombo,Colombo,11/23/2024,1/12/2025,1/17/2025,5,50,Couple,2,Deluxe,1510.7,302.14,Holiday,Gold,Website,Card,0,None,1,Leisure,44,Female
BKG-0008618,CUST-003005,H007,Cinnamon Wild Yala,Safari,6/13/2025,7/20/2025,7/21/2025,1,37,Family,3,Deluxe,225.89,225.89,Shoulder,Silver,Mobile App,Online,0,None,0,Leisure,32,Male
BKG-0008619,CUST-001910,H002,Cinnamon Lakeside Colombo,Colombo,12/10/2025,2/15/2026,2/19/2026,4,67,Solo,1,Suite,2294.72,573.68,Holiday,Gold,Mobile App,Online,0,None,0,Business,47,Female
BKG-0008620,CUST-000452,H007,Cinnamon Wild Yala,Safari,1/4/2026,3/31/2026,4/1/2026,1,86,Group,5,Family Room,225.18,225.18,Shoulder,None,Walk-in,Cash,0,None,1,Leisure,36,Female
BKG-0008621,CUST-003512,H006,Cinnamon Citadel Kandy,Kandy,4/24/2025,5/7/2025,5/9/2025,2,13,Solo,1,Standard,184.82,92.41,Off-Peak,None,Website,Cash,0,None,1,Leisure,27,Female
BKG-0008622,CUST-001691,H002,Cinnamon Lakeside Colombo,Colombo,7/12/2025,8/16/2025,8/19/2025,3,35,Family,3,Standard,524.58,174.86,Shoulder,Silver,Mobile App,Card,1,Extra Bed,0,Adventure,28,Male
BKG-0008623,CUST-004524,H001,Cinnamon Grand Colombo,Colombo,7/5/2025,9/9/2025,9/15/2025,6,66,Solo,1,Suite,2619.12,436.52,Shoulder,Platinum,Travel Agent,Card,0,Late Check-in,0,Leisure,39,Female
BKG-0008624,CUST-001052,H002,Cinnamon Lakeside Colombo,Colombo,5/19/2025,7/24/2025,7/29/2025,5,66,Family,5,Family Room,1917.65,383.53,Holiday,Platinum,Travel Agent,Cash,0,Late Check-in,1,Leisure,49,Female
BKG-0008625,CUST-003076,H006,Cinnamon Citadel Kandy,Kandy,12/4/2025,12/30/2025,1/1/2026,2,26,Couple,2,Standard,253.4,126.7,Shoulder,None,Website,Card,0,None,0,Leisure,28,Female
BKG-0008626,CUST-002622,H001,Cinnamon Grand Colombo,Colombo,11/14/2025,1/28/2026,2/3/2026,6,75,Couple,2,Suite,3502.26,583.71,Holiday,Gold,Travel Agent,Online,0,Quiet Room,1,Leisure,51,Male
BKG-0008627,CUST-004424,H006,Cinnamon Citadel Kandy,Kandy,3/28/2026,6/9/2026,6/11/2026,2,73,Group,9,Family Room,501.92,250.96,Peak,Silver,Website,Card,0,None,0,Leisure,33,Male
BKG-0008628,CUST-001789,H005,Cinnamon Bey Beruwala,West Coast,12/17/2025,1/16/2026,1/18/2026,2,30,Family,5,Family Room,555.9,277.95,Holiday,Silver,Website,Card,0,None,1,Leisure,37,Female
BKG-0008629,CUST-000279,H001,Cinnamon Grand Colombo,Colombo,12/21/2024,2/5/2025,2/11/2025,6,46,Couple,2,Suite,1969.14,328.19,Off-Peak,Platinum,Travel Agent,Cash,0,Sea View,1,Leisure,54,Male
BKG-0008630,CUST-000417,H006,Cinnamon Citadel Kandy,Kandy,3/25/2025,4/20/2025,4/21/2025,1,26,Couple,2,Standard,88.28,88.28,Off-Peak,None,Mobile App,Cash,0,None,1,Event,29,Male
BKG-0008631,CUST-003217,H004,Cinnamon Bentota Beach,South Coast,12/5/2024,2/10/2025,2/11/2025,1,67,Family,3,Deluxe,293.19,293.19,Holiday,None,Website,Card,0,Extra Bed,0,Business,34,Male
BKG-0008632,CUST-000635,H006,Cinnamon Citadel Kandy,Kandy,12/24/2025,3/29/2026,4/1/2026,3,95,Family,4,Deluxe,738.6,246.2,Holiday,Silver,Mobile App,Card,0,None,0,Business,37,Female
BKG-0008633,CUST-001218,H006,Cinnamon Citadel Kandy,Kandy,2/3/2025,3/23/2025,3/25/2025,2,48,Couple,2,Standard,186.36,93.18,Off-Peak,None,Website,Card,0,None,1,Business,23,Male
BKG-0008634,CUST-001871,H005,Cinnamon Bey Beruwala,West Coast,2/21/2026,3/5/2026,3/7/2026,2,12,Family,3,Standard,231.26,115.63,Off-Peak,None,Mobile App,Card,0,None,0,Business,24,Female
BKG-0008635,CUST-003298,H002,Cinnamon Lakeside Colombo,Colombo,11/23/2025,1/28/2026,2/2/2026,5,66,Family,3,Suite,1910.9,382.18,Shoulder,Gold,Travel Agent,Card,0,High Floor,0,Leisure,62,Male
BKG-0008636,CUST-000977,H001,Cinnamon Grand Colombo,Colombo,2/21/2025,4/21/2025,4/28/2025,7,59,Couple,2,Suite,3839.78,548.54,Peak,Gold,Travel Agent,Cash,0,Quiet Room,0,Leisure,60,Female
BKG-0008637,CUST-002227,H003,Cinnamon Red Colombo,Colombo,12/23/2025,3/11/2026,3/13/2026,2,78,Family,5,Family Room,456.32,228.16,Holiday,None,Walk-in,Online,0,None,1,Leisure,37,Male
BKG-0008638,CUST-000537,H006,Cinnamon Citadel Kandy,Kandy,3/24/2025,5/12/2025,5/16/2025,4,49,Family,5,Family Room,561.64,140.41,Off-Peak,Silver,Travel Agent,Card,0,None,1,Leisure,34,Male
BKG-0008639,CUST-004379,H006,Cinnamon Citadel Kandy,Kandy,6/16/2025,8/15/2025,8/17/2025,2,60,Family,5,Family Room,345.16,172.58,Off-Peak,Silver,Website,Online,0,Extra Bed,0,Leisure,41,Male
BKG-0008640,CUST-000404,H002,Cinnamon Lakeside Colombo,Colombo,2/9/2026,4/19/2026,4/25/2026,6,69,Family,5,Family Room,1695.78,282.63,Shoulder,Gold,Travel Agent,Card,0,Late Check-in,0,Relaxation,60,Female
BKG-0008641,CUST-002437,H001,Cinnamon Grand Colombo,Colombo,6/26/2025,9/5/2025,9/13/2025,8,71,Family,5,Family Room,3769.44,471.18,Holiday,Platinum,Travel Agent,Card,0,Late Check-in,0,Leisure,59,Female
BKG-0008642,CUST-004721,H003,Cinnamon Red Colombo,Colombo,2/19/2026,4/14/2026,4/16/2026,2,54,Couple,2,Standard,226.6,113.3,Shoulder,None,Mobile App,Card,0,Extra Bed,0,Leisure,28,Female
BKG-0008643,CUST-000518,H001,Cinnamon Grand Colombo,Colombo,10/10/2025,12/13/2025,12/19/2025,6,64,Couple,2,Suite,2331.96,388.66,Off-Peak,Platinum,Mobile App,Card,0,None,0,Business,47,Male
BKG-0008644,CUST-003277,H001,Cinnamon Grand Colombo,Colombo,8/8/2025,10/30/2025,11/3/2025,4,83,Family,3,Suite,1737.84,434.46,Shoulder,Gold,Website,Cash,0,Late Check-in,0,Culture,63,Female
BKG-0008645,CUST-001946,H006,Cinnamon Citadel Kandy,Kandy,6/24/2025,9/10/2025,9/11/2025,1,78,Group,8,Family Room,169.55,169.55,Off-Peak,None,Website,Card,0,None,0,Business,48,Female
BKG-0008646,CUST-003147,H003,Cinnamon Red Colombo,Colombo,12/5/2024,12/5/2024,12/7/2024,2,0,Family,5,Family Room,313.8,156.9,Off-Peak,None,Mobile App,Card,1,Extra Bed,0,Leisure,32,Female
BKG-0008647,CUST-004198,H003,Cinnamon Red Colombo,Colombo,2/2/2026,2/15/2026,2/17/2026,2,13,Couple,2,Standard,163.02,81.51,Off-Peak,None,Website,Cash,0,None,1,Leisure,31,Male
BKG-0008648,CUST-004459,H001,Cinnamon Grand Colombo,Colombo,9/29/2025,12/13/2025,12/17/2025,4,75,Couple,2,Deluxe,1066.88,266.72,Shoulder,Gold,Mobile App,Card,0,Late Check-in,0,Business,35,Female
BKG-0008649,CUST-002877,H007,Cinnamon Wild Yala,Safari,5/19/2025,7/21/2025,7/22/2025,1,63,Family,4,Standard,242.32,242.32,Holiday,Silver,Website,Card,0,None,0,Event,38,Male
BKG-0008650,CUST-004311,H001,Cinnamon Grand Colombo,Colombo,11/12/2025,2/8/2026,2/14/2026,6,88,Couple,2,Suite,3980.52,663.42,Holiday,Platinum,Travel Agent,Online,0,None,0,Business,41,Male
BKG-0008651,CUST-001847,H003,Cinnamon Red Colombo,Colombo,5/21/2025,6/29/2025,7/1/2025,2,39,Solo,1,Standard,342.68,171.34,Holiday,None,Mobile App,Card,0,None,0,Business,30,Female
BKG-0008652,CUST-001187,H002,Cinnamon Lakeside Colombo,Colombo,5/11/2026,7/6/2026,7/13/2026,7,56,Couple,2,Suite,2397.64,342.52,Off-Peak,Gold,Travel Agent,Card,1,Late Check-in,0,Culture,52,Other
BKG-0008653,CUST-002018,H003,Cinnamon Red Colombo,Colombo,9/8/2025,10/23/2025,10/25/2025,2,45,Solo,1,Standard,225.3,112.65,Shoulder,None,Mobile App,Cash,0,None,0,Event,30,Male
BKG-0008654,CUST-002874,H003,Cinnamon Red Colombo,Colombo,11/7/2025,2/6/2026,2/8/2026,2,91,Family,4,Standard,239,119.5,Peak,None,Mobile App,Cash,0,None,1,Event,45,Other
BKG-0008655,CUST-002441,H002,Cinnamon Lakeside Colombo,Colombo,12/25/2024,2/1/2025,2/3/2025,2,38,Family,3,Suite,670.78,335.39,Off-Peak,Platinum,Website,Online,1,Late Check-in,0,Leisure,49,Female
BKG-0008656,CUST-002178,H005,Cinnamon Bey Beruwala,West Coast,6/20/2025,7/17/2025,7/19/2025,2,27,Family,4,Standard,179.54,89.77,Off-Peak,None,Mobile App,Online,0,None,1,Event,22,Male
BKG-0008657,CUST-000110,H003,Cinnamon Red Colombo,Colombo,2/24/2026,4/7/2026,4/9/2026,2,42,Couple,2,Standard,217.52,108.76,Shoulder,Silver,Website,Cash,0,None,0,Leisure,39,Male
BKG-0008658,CUST-003691,H005,Cinnamon Bey Beruwala,West Coast,2/18/2026,4/30/2026,5/4/2026,4,71,Family,3,Deluxe,1059,264.75,Holiday,Silver,Mobile App,Online,0,Extra Bed,0,Leisure,43,Male
BKG-0008659,CUST-000953,H002,Cinnamon Lakeside Colombo,Colombo,4/11/2026,5/16/2026,5/22/2026,6,35,Couple,2,Suite,2494.38,415.73,Shoulder,Platinum,Website,Card,0,Quiet Room,0,Business,40,Female
BKG-0008660,CUST-003457,H005,Cinnamon Bey Beruwala,West Coast,11/27/2025,1/18/2026,1/19/2026,1,52,Family,4,Deluxe,258.79,258.79,Holiday,Silver,Website,Cash,0,None,0,Leisure,40,Female
BKG-0008661,CUST-000805,H004,Cinnamon Bentota Beach,South Coast,10/29/2025,12/18/2025,12/23/2025,5,50,Couple,2,Standard,949.7,189.94,Peak,Silver,Mobile App,Cash,0,None,0,Leisure,28,Female
BKG-0008662,CUST-002215,H002,Cinnamon Lakeside Colombo,Colombo,9/15/2025,11/24/2025,12/1/2025,7,70,Couple,2,Deluxe,1448.86,206.98,Off-Peak,Platinum,Travel Agent,Card,0,Sea View,0,Event,48,Male
BKG-0008663,CUST-000788,H002,Cinnamon Lakeside Colombo,Colombo,9/8/2025,11/9/2025,11/12/2025,3,62,Solo,1,Suite,1043.04,347.68,Off-Peak,Gold,Website,Card,0,None,0,Event,48,Male
BKG-0008664,CUST-001723,H001,Cinnamon Grand Colombo,Colombo,2/7/2025,4/27/2025,4/30/2025,3,79,Couple,2,Deluxe,1275.36,425.12,Holiday,Gold,Travel Agent,Card,0,Quiet Room,0,Leisure,61,Female
BKG-0008665,CUST-002296,H007,Cinnamon Wild Yala,Safari,1/20/2026,3/21/2026,3/29/2026,8,60,Family,4,Standard,1056.24,132.03,Off-Peak,Silver,Website,Cash,0,None,0,Leisure,35,Female
BKG-0008666,CUST-001126,H002,Cinnamon Lakeside Colombo,Colombo,7/22/2025,10/15/2025,10/18/2025,3,85,Couple,2,Suite,1611.3,537.1,Peak,Platinum,Travel Agent,Card,0,Quiet Room,0,Relaxation,56,Female
BKG-0008667,CUST-000448,H005,Cinnamon Bey Beruwala,West Coast,3/8/2025,4/3/2025,4/5/2025,2,26,Solo,1,Standard,211.52,105.76,Shoulder,None,Website,Card,0,None,1,Leisure,23,Female
BKG-0008668,CUST-004098,H003,Cinnamon Red Colombo,Colombo,2/3/2025,4/24/2025,4/27/2025,3,80,Family,4,Standard,231.06,77.02,Off-Peak,Silver,Website,Card,0,None,1,Event,41,Female
BKG-0008669,CUST-002036,H007,Cinnamon Wild Yala,Safari,2/6/2026,4/1/2026,4/4/2026,3,54,Couple,2,Standard,416.58,138.86,Off-Peak,None,Website,Cash,0,Extra Bed,0,Leisure,41,Male
BKG-0008670,CUST-001975,H002,Cinnamon Lakeside Colombo,Colombo,4/20/2025,6/13/2025,6/14/2025,1,54,Family,5,Family Room,313.09,313.09,Peak,Platinum,Mobile App,Online,0,Sea View,1,Relaxation,51,Female
BKG-0008671,CUST-002093,H001,Cinnamon Grand Colombo,Colombo,3/15/2025,6/11/2025,6/17/2025,6,88,Family,5,Family Room,2745.18,457.53,Holiday,Gold,Travel Agent,Card,0,Late Check-in,0,Relaxation,60,Other
BKG-0008672,CUST-004955,H001,Cinnamon Grand Colombo,Colombo,9/17/2025,12/8/2025,12/13/2025,5,82,Family,5,Family Room,2163.65,432.73,Peak,Gold,Travel Agent,Cash,0,Late Check-in,0,Relaxation,59,Male
BKG-0008673,CUST-002468,H005,Cinnamon Bey Beruwala,West Coast,5/29/2025,8/22/2025,8/23/2025,1,85,Group,6,Family Room,254.08,254.08,Holiday,None,Mobile App,Online,0,None,1,Business,40,Male
BKG-0008674,CUST-002654,H005,Cinnamon Bey Beruwala,West Coast,4/17/2025,6/9/2025,6/12/2025,3,53,Couple,2,Standard,447.03,149.01,Peak,None,Website,Card,0,None,1,Event,39,Male
BKG-0008675,CUST-001998,H002,Cinnamon Lakeside Colombo,Colombo,2/6/2026,5/10/2026,5/14/2026,4,93,Couple,2,Suite,1678.04,419.51,Peak,Gold,Travel Agent,Card,0,None,1,Leisure,46,Female
BKG-0008676,CUST-003621,H005,Cinnamon Bey Beruwala,West Coast,5/21/2025,8/6/2025,8/10/2025,4,77,Group,8,Family Room,721.68,180.42,Off-Peak,Silver,Website,Cash,0,None,0,Business,43,Female
BKG-0008677,CUST-001837,H005,Cinnamon Bey Beruwala,West Coast,4/11/2026,5/12/2026,5/13/2026,1,31,Family,5,Family Room,169.15,169.15,Off-Peak,None,Website,Cash,0,None,0,Adventure,30,Female
BKG-0008678,CUST-004710,H007,Cinnamon Wild Yala,Safari,1/3/2026,3/3/2026,3/6/2026,3,59,Couple,2,Standard,650.37,216.79,Peak,None,Website,Online,0,Extra Bed,0,Adventure,33,Female
BKG-0008679,CUST-001864,H005,Cinnamon Bey Beruwala,West Coast,7/19/2025,9/1/2025,9/4/2025,3,44,Solo,1,Standard,337.02,112.34,Shoulder,None,Mobile App,Card,0,None,1,Leisure,24,Male
BKG-0008680,CUST-001185,H006,Cinnamon Citadel Kandy,Kandy,7/23/2025,8/5/2025,8/6/2025,1,13,Solo,1,Standard,125.61,125.61,Shoulder,None,Travel Agent,Card,0,None,0,Business,27,Female
BKG-0008681,CUST-003931,H007,Cinnamon Wild Yala,Safari,9/16/2025,11/14/2025,11/19/2025,5,59,Family,3,Deluxe,920,184,Shoulder,Silver,Mobile App,Card,0,Extra Bed,1,Event,42,Male
BKG-0008682,CUST-001590,H005,Cinnamon Bey Beruwala,West Coast,2/28/2025,5/9/2025,5/12/2025,3,70,Group,7,Family Room,803.94,267.98,Peak,None,Mobile App,Card,0,None,0,Business,32,Male
BKG-0008683,CUST-004388,H005,Cinnamon Bey Beruwala,West Coast,9/24/2025,12/8/2025,12/11/2025,3,75,Group,6,Family Room,553.11,184.37,Shoulder,Silver,Walk-in,Online,1,None,1,Business,47,Male
BKG-0008684,CUST-000851,H002,Cinnamon Lakeside Colombo,Colombo,2/28/2026,5/19/2026,5/25/2026,6,80,Family,5,Family Room,1494.48,249.08,Off-Peak,Gold,Website,Cash,0,Quiet Room,0,Relaxation,52,Female
BKG-0008685,CUST-001383,H002,Cinnamon Lakeside Colombo,Colombo,10/28/2025,1/18/2026,1/24/2026,6,82,Couple,2,Suite,2476.2,412.7,Shoulder,Platinum,Website,Online,0,Late Check-in,0,Leisure,65,Female
BKG-0008686,CUST-001674,H002,Cinnamon Lakeside Colombo,Colombo,3/17/2026,6/4/2026,6/11/2026,7,79,Family,4,Deluxe,1470.7,210.1,Off-Peak,Gold,Travel Agent,Card,0,Sea View,0,Leisure,47,Male
BKG-0008687,CUST-002015,H002,Cinnamon Lakeside Colombo,Colombo,5/18/2025,7/20/2025,7/26/2025,6,63,Solo,1,Deluxe,1285.74,214.29,Off-Peak,Platinum,Travel Agent,Card,0,None,0,Event,38,Female
BKG-0008688,CUST-003092,H005,Cinnamon Bey Beruwala,West Coast,4/20/2025,6/19/2025,6/21/2025,2,60,Couple,2,Deluxe,339.64,169.82,Shoulder,None,Mobile App,Card,1,None,0,Business,31,Female
BKG-0008689,CUST-002909,H001,Cinnamon Grand Colombo,Colombo,3/24/2026,5/31/2026,6/6/2026,6,68,Solo,1,Deluxe,2505.84,417.64,Holiday,Gold,Travel Agent,Cash,0,None,0,Event,41,Male
BKG-0008690,CUST-002839,H004,Cinnamon Bentota Beach,South Coast,8/19/2025,10/26/2025,10/29/2025,3,68,Group,8,Family Room,527.28,175.76,Off-Peak,None,Walk-in,Card,0,None,1,Leisure,46,Male
BKG-0008691,CUST-002073,H004,Cinnamon Bentota Beach,South Coast,8/27/2025,11/5/2025,11/7/2025,2,70,Family,5,Family Room,422.46,211.23,Off-Peak,None,Mobile App,Online,0,None,0,Leisure,41,Female
BKG-0008692,CUST-000061,H002,Cinnamon Lakeside Colombo,Colombo,8/12/2025,11/9/2025,11/15/2025,6,89,Family,5,Family Room,1426.92,237.82,Off-Peak,Platinum,Mobile App,Online,0,Sea View,0,Relaxation,61,Male
BKG-0008693,CUST-003378,H003,Cinnamon Red Colombo,Colombo,1/14/2025,2/1/2025,2/2/2025,1,18,Couple,2,Standard,115.2,115.2,Shoulder,None,Mobile App,Card,0,None,0,Business,28,Female
BKG-0008694,CUST-001146,H005,Cinnamon Bey Beruwala,West Coast,5/10/2025,5/16/2025,5/18/2025,2,6,Family,5,Family Room,363.34,181.67,Off-Peak,None,Mobile App,Online,1,None,0,Adventure,30,Male
BKG-0008695,CUST-001888,H002,Cinnamon Lakeside Colombo,Colombo,8/18/2025,10/23/2025,10/30/2025,7,66,Couple,2,Suite,3103.31,443.33,Peak,Gold,Website,Cash,0,Sea View,1,Relaxation,54,Female
BKG-0008696,CUST-004187,H002,Cinnamon Lakeside Colombo,Colombo,12/10/2024,2/16/2025,2/22/2025,6,68,Family,3,Suite,3034.56,505.76,Holiday,Gold,Mobile App,Card,0,High Floor,1,Leisure,50,Female
BKG-0008697,CUST-003574,H002,Cinnamon Lakeside Colombo,Colombo,1/25/2026,3/25/2026,3/27/2026,2,59,Solo,1,Suite,688.7,344.35,Off-Peak,Platinum,Travel Agent,Card,0,Quiet Room,0,Business,43,Female
BKG-0008698,CUST-003023,H007,Cinnamon Wild Yala,Safari,6/25/2025,9/20/2025,9/22/2025,2,87,Couple,2,Deluxe,384.6,192.3,Off-Peak,None,Website,Cash,0,None,0,Business,41,Female
BKG-0008699,CUST-003672,H001,Cinnamon Grand Colombo,Colombo,3/24/2025,6/13/2025,6/20/2025,7,81,Couple,2,Suite,2542.96,363.28,Off-Peak,Gold,Mobile App,Card,0,High Floor,0,Relaxation,57,Female
BKG-0008700,CUST-004241,H002,Cinnamon Lakeside Colombo,Colombo,5/21/2025,7/3/2025,7/13/2025,10,43,Family,5,Family Room,2772.1,277.21,Shoulder,Silver,Travel Agent,Cash,0,Sea View,0,Relaxation,65,Male
BKG-0008701,CUST-000260,H002,Cinnamon Lakeside Colombo,Colombo,4/23/2025,7/25/2025,7/28/2025,3,93,Solo,1,Suite,1209.48,403.16,Shoulder,Gold,Mobile App,Cash,0,Late Check-in,0,Leisure,50,Female
