feedback_id,customer_id,hotel_id,hotel_name,stay_date,overall_rating,cleanliness_rating,service_rating,room_comfort_rating,staff_friendliness,value_for_money,location_rating,food_quality_rating,wifi_quality_rating,noise_level_rating,response_time_rating,would_recommend,purpose_of_visit,experience_recommendation
FDB-0012322,CUST-004102,H001,Cinnamon Grand Colombo,6/22/2025,3,3,3,3,3,4,4,3,5,3,3,0,Leisure,
FDB-0013505,CUST-004471,H002,Cinnamon Lakeside Colombo,6/22/2025,3,3,3,2,3,3,5,3,3,4,3,0,Business,
FDB-0014217,CUST-004685,H001,Cinnamon Grand Colombo,6/22/2025,3,3,3,3,3,3,4,3,4,4,3,0,Leisure,
FDB-0002536,CUST-000880,H006,Cinnamon Citadel Kandy,6/22/2025,3,3,3,2,3,3,4,2,2,4,3,0,Event,
FDB-0003156,CUST-001079,H004,Cinnamon Bentota Beach,6/22/2025,3,3,3,2,3,3,4,3,3,3,3,0,Event,
FDB-0003261,CUST-001115,H002,Cinnamon Lakeside Colombo,6/22/2025,3,3,3,3,3,3,4,3,5,4,3,0,Leisure,
FDB-0003767,CUST-001279,H001,Cinnamon Grand Colombo,6/22/2025,3,3,3,3,3,3,4,3,5,4,3,0,Leisure,
FDB-0005508,CUST-001843,H003,Cinnamon Red Colombo,6/22/2025,3,3,2,2,2,3,4,3,4,3,2,0,Relaxation,
FDB-0005881,CUST-001960,H003,Cinnamon Red Colombo,6/22/2025,4,4,4,4,4,4,5,4,3,3,4,1,Business,
FDB-0008390,CUST-002800,H001,Cinnamon Grand Colombo,6/22/2025,3,3,4,3,4,3,4,3,4,4,4,1,Leisure,
FDB-0012989,CUST-004310,H005,Cinnamon Bey Beruwala,6/22/2025,4,4,4,4,4,3,4,4,4,4,4,1,Relaxation,
FDB-0013033,CUST-004322,H007,Cinnamon Wild Yala,6/22/2025,3,3,3,2,3,3,4,3,4,4,3,1,Leisure,
FDB-0014499,CUST-004770,H001,Cinnamon Grand Colombo,6/22/2025,4,4,5,4,5,3,4,4,5,4,5,1,Leisure,
FDB-0002317,CUST-000798,H003,Cinnamon Red Colombo,6/22/2025,3,3,3,3,3,3,4,3,4,4,3,1,Relaxation,
FDB-0005540,CUST-001857,H003,Cinnamon Red Colombo,6/22/2025,3,3,3,2,3,3,4,3,3,2,3,0,Relaxation,
FDB-0009399,CUST-003150,H002,Cinnamon Lakeside Colombo,6/22/2025,3,3,3,3,3,3,4,2,4,3,3,0,Event,
FDB-0009653,CUST-003236,H005,Cinnamon Bey Beruwala,6/22/2025,3,3,3,3,3,3,4,3,3,4,3,0,Event,
FDB-0010705,CUST-003573,H003,Cinnamon Red Colombo,6/22/2025,3,3,3,3,3,3,4,3,4,3,3,0,Leisure,
FDB-0012299,CUST-004094,H002,Cinnamon Lakeside Colombo,6/22/2025,3,3,3,2,3,3,4,3,4,4,3,0,Leisure,
FDB-0003738,CUST-001269,H002,Cinnamon Lakeside Colombo,6/23/2025,4,4,4,3,4,4,4,4,4,2,4,1,Event,
FDB-0010824,CUST-003609,H002,Cinnamon Lakeside Colombo,6/23/2025,4,4,4,4,4,3,5,4,2,3,4,1,Business,
FDB-0005048,CUST-001692,H006,Cinnamon Citadel Kandy,6/23/2025,4,4,4,4,4,3,4,4,4,4,4,1,Leisure,
FDB-0006069,CUST-002018,H003,Cinnamon Red Colombo,6/23/2025,4,4,3,3,3,3,4,3,3,3,3,1,Event,
FDB-0007325,CUST-002446,H006,Cinnamon Citadel Kandy,6/23/2025,3,3,3,3,3,3,4,3,3,4,3,1,Leisure,
FDB-0008056,CUST-002686,H006,Cinnamon Citadel Kandy,6/23/2025,3,3,3,3,3,3,4,3,2,3,3,1,Leisure,
FDB-0011061,CUST-003689,H005,Cinnamon Bey Beruwala,6/23/2025,4,4,3,3,3,3,4,4,5,3,3,1,Leisure,
FDB-0011261,CUST-003759,H003,Cinnamon Red Colombo,6/23/2025,4,4,4,4,4,3,4,3,3,4,4,1,Leisure,
FDB-0011585,CUST-003861,H006,Cinnamon Citadel Kandy,6/23/2025,3,3,3,2,3,3,4,2,4,4,3,0,Leisure,
FDB-0000478,CUST-000163,H001,Cinnamon Grand Colombo,6/23/2025,3,3,2,2,2,3,4,2,4,4,2,0,Event,
FDB-0001735,CUST-000593,H001,Cinnamon Grand Colombo,6/23/2025,3,3,3,3,3,4,4,2,4,4,3,0,Event,
FDB-0003893,CUST-001315,H001,Cinnamon Grand Colombo,6/23/2025,3,3,3,3,3,4,4,3,3,4,3,0,Leisure,
FDB-0003933,CUST-001326,H001,Cinnamon Grand Colombo,6/23/2025,4,4,5,3,5,3,4,4,5,4,5,1,Leisure,
FDB-0004608,CUST-001547,H007,Cinnamon Wild Yala,6/23/2025,3,3,4,3,4,3,4,2,3,3,4,1,Event,
FDB-0005438,CUST-001821,H002,Cinnamon Lakeside Colombo,6/23/2025,3,3,3,2,3,4,4,3,4,3,3,0,Adventure,
FDB-0005936,CUST-001977,H001,Cinnamon Grand Colombo,6/23/2025,3,3,2,3,2,3,4,3,5,4,2,1,Event,
FDB-0007514,CUST-002512,H002,Cinnamon Lakeside Colombo,6/23/2025,4,4,4,3,4,3,5,4,3,3,4,1,Business,
FDB-0009752,CUST-003278,H001,Cinnamon Grand Colombo,6/23/2025,3,3,3,3,3,4,4,2,2,3,3,1,Event,
FDB-0011340,CUST-003782,H001,Cinnamon Grand Colombo,6/23/2025,3,3,3,3,3,3,4,2,4,2,3,1,Adventure,
FDB-0011871,CUST-003953,H002,Cinnamon Lakeside Colombo,6/23/2025,3,3,4,2,4,3,4,2,4,3,4,1,Leisure,
FDB-0012005,CUST-003998,H002,Cinnamon Lakeside Colombo,6/23/2025,3,3,4,3,4,4,5,2,4,2,4,1,Business,
FDB-0012831,CUST-004257,H001,Cinnamon Grand Colombo,6/23/2025,3,3,3,2,3,4,4,3,5,3,3,1,Event,
FDB-0013194,CUST-004371,H001,Cinnamon Grand Colombo,6/23/2025,3,3,3,2,3,3,4,3,5,4,3,1,Leisure,
FDB-0014930,CUST-004919,H001,Cinnamon Grand Colombo,6/23/2025,3,3,3,3,3,3,4,2,3,4,3,1,Leisure,
FDB-0014957,CUST-004928,H001,Cinnamon Grand Colombo,6/23/2025,3,3,3,3,3,4,4,3,3,4,3,0,Event,
FDB-0000923,CUST-000325,H005,Cinnamon Bey Beruwala,6/23/2025,3,3,3,3,3,3,4,3,3,3,3,1,Leisure,
FDB-0001436,CUST-000487,H005,Cinnamon Bey Beruwala,6/23/2025,3,3,3,3,3,3,4,2,3,3,3,0,Business,
FDB-0002872,CUST-000994,H005,Cinnamon Bey Beruwala,6/23/2025,3,3,3,3,3,3,4,2,4,4,3,1,Leisure,
FDB-0004189,CUST-001403,H002,Cinnamon Lakeside Colombo,6/23/2025,3,3,4,3,4,3,4,3,2,3,4,0,Leisure,
FDB-0004408,CUST-001484,H007,Cinnamon Wild Yala,6/23/2025,4,4,4,4,4,3,4,4,5,4,4,1,Leisure,
FDB-0005553,CUST-001860,H004,Cinnamon Bentota Beach,6/23/2025,4,4,4,4,4,3,5,3,4,3,4,1,Leisure,
FDB-0005986,CUST-001993,H002,Cinnamon Lakeside Colombo,6/23/2025,4,4,5,4,5,3,4,4,3,3,5,1,Leisure,
FDB-0009079,CUST-003041,H002,Cinnamon Lakeside Colombo,6/23/2025,3,3,3,3,3,4,4,3,4,4,3,1,Leisure,
FDB-0012583,CUST-004177,H005,Cinnamon Bey Beruwala,6/23/2025,4,4,4,4,4,4,4,3,3,4,4,1,Leisure,
FDB-0013723,CUST-004536,H001,Cinnamon Grand Colombo,6/23/2025,3,3,3,2,3,3,4,3,3,3,3,1,Leisure,
FDB-0002170,CUST-000749,H005,Cinnamon Bey Beruwala,6/23/2025,3,3,2,3,2,3,4,2,2,1,2,1,Business,
FDB-0004036,CUST-001356,H002,Cinnamon Lakeside Colombo,6/23/2025,3,3,3,3,3,4,4,3,4,3,3,0,Relaxation,
FDB-0006909,CUST-002300,H004,Cinnamon Bentota Beach,6/23/2025,3,3,3,3,3,3,5,3,3,3,3,1,Relaxation,
FDB-0003908,CUST-001322,H001,Cinnamon Grand Colombo,6/24/2025,4,4,4,4,4,4,5,4,5,3,4,1,Business,
FDB-0008072,CUST-002690,H001,Cinnamon Grand Colombo,6/24/2025,4,4,4,4,4,4,5,3,3,3,4,1,Business,
FDB-0014270,CUST-004701,H001,Cinnamon Grand Colombo,6/24/2025,4,4,4,3,4,3,5,4,4,4,4,1,Business,
FDB-0000484,CUST-000167,H005,Cinnamon Bey Beruwala,6/24/2025,3,3,3,3,3,2,4,2,3,3,3,1,Event,"Your experience is our priority, from spotless rooms to fast and reliable WiFi."
FDB-0005082,CUST-001704,H006,Cinnamon Citadel Kandy,6/24/2025,4,4,4,4,4,3,4,4,3,4,4,1,Leisure,
FDB-0005546,CUST-001859,H006,Cinnamon Citadel Kandy,6/24/2025,3,3,3,3,3,3,4,3,2,3,3,1,Event,
FDB-0006917,CUST-002302,H006,Cinnamon Citadel Kandy,6/24/2025,3,3,3,3,3,3,4,3,4,4,3,1,Leisure,
FDB-0013689,CUST-004526,H005,Cinnamon Bey Beruwala,6/24/2025,4,4,4,3,4,3,4,4,2,3,4,1,Leisure,
FDB-0000630,CUST-000224,H002,Cinnamon Lakeside Colombo,6/24/2025,3,3,3,3,3,3,4,2,4,3,3,0,Relaxation,
FDB-0003680,CUST-001252,H001,Cinnamon Grand Colombo,6/24/2025,3,3,2,3,2,3,4,3,4,3,2,1,Event,
FDB-0004261,CUST-001430,H002,Cinnamon Lakeside Colombo,6/24/2025,3,3,3,3,3,3,4,3,4,3,3,1,Leisure,
FDB-0004982,CUST-001672,H002,Cinnamon Lakeside Colombo,6/24/2025,3,3,3,3,3,3,4,3,4,3,3,1,Event,
FDB-0005996,CUST-001995,H001,Cinnamon Grand Colombo,6/24/2025,3,3,3,3,3,4,4,2,3,3,3,0,Event,
FDB-0007996,CUST-002671,H002,Cinnamon Lakeside Colombo,6/24/2025,3,3,3,3,3,4,4,2,4,3,3,1,Culture,
FDB-0008618,CUST-002881,H002,Cinnamon Lakeside Colombo,6/24/2025,3,3,3,3,3,4,4,3,4,3,3,0,Leisure,
FDB-0010394,CUST-003476,H001,Cinnamon Grand Colombo,6/24/2025,3,3,3,3,3,3,4,3,4,2,3,1,Leisure,
FDB-0010699,CUST-003571,H002,Cinnamon Lakeside Colombo,6/24/2025,3,3,3,3,3,3,4,2,4,4,3,0,Leisure,
FDB-0013068,CUST-004334,H002,Cinnamon Lakeside Colombo,6/24/2025,4,4,5,4,5,4,5,3,2,3,5,1,Business,
FDB-0013968,CUST-004602,H001,Cinnamon Grand Colombo,6/24/2025,3,3,3,3,3,3,4,3,4,4,3,1,Leisure,
FDB-0014909,CUST-004913,H001,Cinnamon Grand Colombo,6/24/2025,3,3,4,3,4,4,4,3,3,4,4,0,Adventure,
FDB-0000239,CUST-000084,H007,Cinnamon Wild Yala,6/24/2025,4,4,4,4,4,4,4,4,4,3,4,1,Leisure,
FDB-0001299,CUST-000440,H001,Cinnamon Grand Colombo,6/24/2025,4,4,4,4,4,3,4,4,5,4,4,1,Business,
FDB-0001935,CUST-000664,H006,Cinnamon Citadel Kandy,6/24/2025,4,4,4,4,4,4,4,3,4,3,4,1,Event,
FDB-0003660,CUST-001245,H004,Cinnamon Bentota Beach,6/24/2025,3,3,3,3,3,3,4,3,3,4,3,1,Leisure,
FDB-0004614,CUST-001549,H004,Cinnamon Bentota Beach,6/24/2025,4,4,5,4,5,2,4,4,3,4,5,1,Business,
FDB-0005834,CUST-001945,H007,Cinnamon Wild Yala,6/24/2025,4,4,4,3,4,3,4,4,5,4,4,1,Leisure,
FDB-0006924,CUST-002305,H006,Cinnamon Citadel Kandy,6/24/2025,3,3,3,3,3,3,4,3,4,3,3,0,Leisure,
FDB-0007201,CUST-002402,H001,Cinnamon Grand Colombo,6/24/2025,3,3,3,3,3,3,4,3,3,3,3,0,Leisure,
FDB-0007551,CUST-002524,H007,Cinnamon Wild Yala,6/24/2025,4,4,5,4,5,3,4,4,4,3,5,1,Leisure,
FDB-0008489,CUST-002831,H001,Cinnamon Grand Colombo,6/24/2025,4,4,4,3,4,3,4,4,4,1,4,1,Business,
FDB-0010217,CUST-003421,H005,Cinnamon Bey Beruwala,6/24/2025,4,4,5,4,5,4,4,3,4,3,5,1,Leisure,
FDB-0010274,CUST-003443,H003,Cinnamon Red Colombo,6/24/2025,3,3,3,3,3,4,4,3,5,4,3,1,Leisure,
FDB-0012425,CUST-004131,H003,Cinnamon Red Colombo,6/24/2025,3,3,3,3,3,4,4,3,3,2,3,1,Leisure,
FDB-0013121,CUST-004350,H005,Cinnamon Bey Beruwala,6/24/2025,4,4,4,4,4,3,4,4,4,4,4,1,Leisure,
FDB-0013220,CUST-004379,H007,Cinnamon Wild Yala,6/24/2025,4,4,5,4,5,4,4,4,4,4,5,1,Relaxation,
FDB-0013695,CUST-004528,H007,Cinnamon Wild Yala,6/24/2025,4,4,4,4,4,3,4,4,5,3,4,1,Leisure,
FDB-0013729,CUST-004536,H003,Cinnamon Red Colombo,6/24/2025,3,3,3,3,3,4,4,3,3,3,3,1,Leisure,
FDB-0000821,CUST-000291,H006,Cinnamon Citadel Kandy,6/24/2025,3,3,3,3,3,3,4,2,5,3,3,1,Business,Immaculate housekeeping and flawless connectivity create a perfectly seamless experience.
FDB-0001676,CUST-000575,H003,Cinnamon Red Colombo,6/24/2025,3,3,3,2,3,3,4,2,4,4,3,1,Relaxation,
FDB-0003631,CUST-001237,H007,Cinnamon Wild Yala,6/24/2025,3,3,3,3,3,3,4,2,3,4,3,0,Business,
FDB-0007518,CUST-002514,H007,Cinnamon Wild Yala,6/24/2025,3,3,3,3,3,3,4,2,4,3,3,0,Culture,
FDB-0012059,CUST-004015,H006,Cinnamon Citadel Kandy,6/24/2025,3,3,3,2,3,3,4,3,2,4,3,0,Event,
FDB-0013659,CUST-004515,H006,Cinnamon Citadel Kandy,6/24/2025,3,3,3,3,3,3,4,2,4,3,3,1,Event,
FDB-0004867,CUST-001630,H002,Cinnamon Lakeside Colombo,6/25/2025,4,4,4,4,4,3,4,4,4,3,4,1,Business,
FDB-0011059,CUST-003688,H002,Cinnamon Lakeside Colombo,6/25/2025,4,4,4,4,4,3,5,3,5,3,4,1,Business,
FDB-0011258,CUST-003758,H002,Cinnamon Lakeside Colombo,6/25/2025,4,4,4,4,4,4,5,4,3,4,4,1,Business,
FDB-0011493,CUST-003833,H002,Cinnamon Lakeside Colombo,6/25/2025,4,4,4,4,4,4,5,4,4,3,4,1,Business,
FDB-0001852,CUST-000633,H005,Cinnamon Bey Beruwala,6/25/2025,3,3,3,3,3,2,4,3,3,4,3,0,Adventure,
FDB-0005236,CUST-001749,H005,Cinnamon Bey Beruwala,6/25/2025,3,3,3,3,3,3,4,3,2,4,3,0,Event,
FDB-0005519,CUST-001846,H003,Cinnamon Red Colombo,6/25/2025,3,3,3,3,3,3,4,3,4,4,3,1,Relaxation,
FDB-0006622,CUST-002205,H006,Cinnamon Citadel Kandy,6/25/2025,3,3,3,3,3,3,4,2,3,3,3,0,Leisure,
FDB-0007192,CUST-002399,H003,Cinnamon Red Colombo,6/25/2025,3,3,3,3,3,3,4,2,2,4,3,1,Culture,
FDB-0007546,CUST-002523,H003,Cinnamon Red Colombo,6/25/2025,4,4,4,4,4,3,4,3,2,3,4,1,Leisure,
FDB-0010910,CUST-003639,H006,Cinnamon Citadel Kandy,6/25/2025,4,4,4,4,4,3,4,4,4,3,4,1,Leisure,
FDB-0011361,CUST-003789,H005,Cinnamon Bey Beruwala,6/25/2025,4,4,4,4,4,3,4,4,3,4,4,1,Event,
FDB-0012509,CUST-004156,H006,Cinnamon Citadel Kandy,6/25/2025,4,4,3,4,3,3,4,3,3,2,3,1,Adventure,
FDB-0014739,CUST-004850,H005,Cinnamon Bey Beruwala,6/25/2025,3,3,3,3,3,3,4,3,3,4,3,1,Adventure,
FDB-0000057,CUST-000021,H001,Cinnamon Grand Colombo,6/25/2025,3,3,3,3,3,3,4,3,5,3,3,0,Leisure,"Our goal is to anticipate your needs before you even ask, ensuring your stay is seamless and stress-free."
FDB-0001209,CUST-000413,H002,Cinnamon Lakeside Colombo,6/25/2025,4,4,4,4,4,3,5,4,4,3,4,1,Business,
FDB-0001612,CUST-000552,H001,Cinnamon Grand Colombo,6/25/2025,3,3,4,3,4,3,4,3,3,4,4,1,Leisure,
FDB-0001952,CUST-000672,H002,Cinnamon Lakeside Colombo,6/25/2025,3,3,3,2,3,4,5,2,5,4,3,1,Business,
FDB-0003049,CUST-001045,H002,Cinnamon Lakeside Colombo,6/25/2025,3,3,3,3,3,4,4,3,5,3,3,0,Adventure,
FDB-0003294,CUST-001125,H002,Cinnamon Lakeside Colombo,6/25/2025,3,3,3,3,3,4,4,2,5,4,3,0,Leisure,
FDB-0003449,CUST-001174,H001,Cinnamon Grand Colombo,6/25/2025,3,3,3,3,3,3,4,2,4,3,3,1,Event,
FDB-0003712,CUST-001262,H002,Cinnamon Lakeside Colombo,6/25/2025,3,3,3,3,3,3,4,3,4,3,3,1,Leisure,
FDB-0005512,CUST-001844,H003,Cinnamon Red Colombo,6/25/2025,3,3,3,3,3,4,4,3,2,3,3,1,Business,
FDB-0006784,CUST-002257,H001,Cinnamon Grand Colombo,6/25/2025,3,3,3,3,3,3,4,3,4,3,3,0,Leisure,
FDB-0007630,CUST-002550,H002,Cinnamon Lakeside Colombo,6/25/2025,3,3,3,3,3,4,4,2,4,3,3,1,Leisure,
FDB-0008036,CUST-002681,H002,Cinnamon Lakeside Colombo,6/25/2025,3,3,3,3,3,3,4,3,3,4,3,0,Business,
FDB-0009018,CUST-003021,H002,Cinnamon Lakeside Colombo,6/25/2025,4,4,4,4,4,4,4,3,3,3,4,1,Event,
FDB-0009674,CUST-003245,H002,Cinnamon Lakeside Colombo,6/25/2025,3,3,3,3,3,3,4,3,5,4,3,1,Event,
FDB-0010292,CUST-003450,H002,Cinnamon Lakeside Colombo,6/25/2025,3,3,3,3,3,4,4,3,4,3,3,1,Relaxation,
FDB-0010294,CUST-003450,H001,Cinnamon Grand Colombo,6/25/2025,3,3,3,3,3,4,4,3,3,2,3,0,Event,
FDB-0010411,CUST-003481,H002,Cinnamon Lakeside Colombo,6/25/2025,3,3,3,3,3,3,4,3,4,4,3,1,Leisure,
FDB-0013514,CUST-004475,H001,Cinnamon Grand Colombo,6/25/2025,3,3,3,3,3,3,4,3,4,3,3,1,Leisure,
FDB-0013517,CUST-004475,H002,Cinnamon Lakeside Colombo,6/25/2025,4,4,5,4,5,3,4,4,5,3,5,1,Business,
FDB-0014152,CUST-004663,H002,Cinnamon Lakeside Colombo,6/25/2025,3,3,3,3,3,4,4,3,5,3,3,0,Leisure,
FDB-0014785,CUST-004869,H001,Cinnamon Grand Colombo,6/25/2025,3,3,3,2,3,3,4,3,3,3,3,0,Event,
FDB-0001235,CUST-000421,H007,Cinnamon Wild Yala,6/25/2025,3,3,3,3,3,3,5,3,3,4,3,1,Leisure,
FDB-0003244,CUST-001109,H006,Cinnamon Citadel Kandy,6/25/2025,3,3,3,3,3,3,4,3,4,3,3,1,Business,
FDB-0005809,CUST-001937,H001,Cinnamon Grand Colombo,6/25/2025,4,4,4,4,4,2,5,4,3,3,4,1,Business,
FDB-0006483,CUST-002156,H002,Cinnamon Lakeside Colombo,6/25/2025,3,3,3,3,3,3,4,3,4,4,3,0,Leisure,
FDB-0007338,CUST-002451,H002,Cinnamon Lakeside Colombo,6/25/2025,3,3,3,2,3,3,4,3,5,3,3,1,Event,"For a truly relaxing stay, be sure to fully enjoy our sparkling pool, convenient room service, and impeccable housekeeping; we aim for absolute comfort."
FDB-0008214,CUST-002738,H002,Cinnamon Lakeside Colombo,6/25/2025,3,3,4,3,4,2,4,3,4,3,4,1,Culture,
FDB-0009002,CUST-003016,H006,Cinnamon Citadel Kandy,6/25/2025,3,3,3,3,3,3,4,3,5,4,3,1,Leisure,
FDB-0010512,CUST-003517,H003,Cinnamon Red Colombo,6/25/2025,3,3,3,2,3,3,4,2,4,3,3,1,Event,
FDB-0012380,CUST-004118,H004,Cinnamon Bentota Beach,6/25/2025,3,3,3,3,3,3,4,3,3,2,3,1,Event,
FDB-0012730,CUST-004223,H002,Cinnamon Lakeside Colombo,6/25/2025,3,3,3,3,3,3,4,2,5,4,3,0,Business,
FDB-0014318,CUST-004718,H006,Cinnamon Citadel Kandy,6/25/2025,3,3,3,3,3,3,4,3,4,3,3,1,Event,
FDB-0000577,CUST-000206,H005,Cinnamon Bey Beruwala,6/25/2025,3,3,3,3,3,3,4,3,3,3,3,0,Leisure,"Pristine accommodations, flawless WiFi, and exquisite food make your stay effortless."
FDB-0003899,CUST-001319,H001,Cinnamon Grand Colombo,6/25/2025,3,3,4,3,4,3,4,3,4,4,4,0,Adventure,
FDB-0004179,CUST-001400,H006,Cinnamon Citadel Kandy,6/25/2025,3,3,3,3,3,3,4,2,2,4,3,0,Relaxation,
FDB-0004396,CUST-001480,H006,Cinnamon Citadel Kandy,6/25/2025,3,3,3,3,3,3,4,3,5,4,3,0,Business,
FDB-0004920,CUST-001650,H001,Cinnamon Grand Colombo,6/25/2025,3,3,3,3,3,2,4,3,4,3,3,1,Leisure,
FDB-0006071,CUST-002019,H001,Cinnamon Grand Colombo,6/25/2025,3,3,3,3,3,4,4,3,5,4,3,0,Relaxation,
FDB-0007556,CUST-002526,H002,Cinnamon Lakeside Colombo,6/26/2025,4,4,5,4,5,3,5,3,4,3,5,1,Business,
FDB-0011484,CUST-003830,H002,Cinnamon Lakeside Colombo,6/26/2025,4,4,4,4,4,3,4,4,3,3,4,1,Business,
FDB-0000192,CUST-000069,H006,Cinnamon Citadel Kandy,6/26/2025,3,3,3,3,3,3,4,2,2,4,3,1,Leisure,"To make your experience perfect, we focus on clean rooms, fresh food, and reliable internet."
FDB-0001668,CUST-000572,H005,Cinnamon Bey Beruwala,6/26/2025,4,4,4,4,4,3,4,4,4,4,4,1,Leisure,
FDB-0004335,CUST-001458,H006,Cinnamon Citadel Kandy,6/26/2025,4,4,4,4,4,3,4,3,4,4,4,1,Adventure,
FDB-0004339,CUST-001461,H003,Cinnamon Red Colombo,6/26/2025,4,4,4,4,4,3,4,4,4,3,4,1,Business,
FDB-0004437,CUST-001494,H006,Cinnamon Citadel Kandy,6/26/2025,4,4,4,4,4,3,4,4,3,3,4,1,Leisure,
FDB-0004693,CUST-001575,H006,Cinnamon Citadel Kandy,6/26/2025,4,4,4,4,4,3,4,3,4,4,4,1,Business,
FDB-0007665,CUST-002561,H003,Cinnamon Red Colombo,6/26/2025,4,4,4,4,4,3,5,4,4,4,4,1,Business,
FDB-0008316,CUST-002775,H006,Cinnamon Citadel Kandy,6/26/2025,3,3,3,2,3,3,4,3,5,3,3,1,Culture,
FDB-0010288,CUST-003448,H003,Cinnamon Red Colombo,6/26/2025,4,4,4,4,4,3,4,4,5,4,4,1,Culture,
FDB-0011094,CUST-003698,H006,Cinnamon Citadel Kandy,6/26/2025,4,4,4,3,4,3,4,4,3,3,4,1,Event,
FDB-0011536,CUST-003847,H005,Cinnamon Bey Beruwala,6/26/2025,4,4,4,4,4,3,5,3,4,4,4,1,Leisure,
FDB-0013109,CUST-004346,H005,Cinnamon Bey Beruwala,6/26/2025,4,4,4,4,4,3,5,4,3,3,4,1,Leisure,
FDB-0000068,CUST-000026,H001,Cinnamon Grand Colombo,6/26/2025,3,3,3,3,3,4,4,2,4,4,3,1,Event,"Your comfort is our top priority, so don’t hesitate to ask us to personalize any aspect of your room service."
FDB-0000207,CUST-000074,H002,Cinnamon Lakeside Colombo,6/26/2025,3,3,4,3,4,3,4,3,5,4,4,0,Event,Our team enjoys crafting personalized experiences so that each stay feels truly exceptional.
FDB-0000446,CUST-000153,H001,Cinnamon Grand Colombo,6/26/2025,4,4,4,4,4,3,5,4,4,3,4,1,Business,
FDB-0001284,CUST-000436,H002,Cinnamon Lakeside Colombo,6/26/2025,3,3,3,3,3,3,4,2,5,4,3,0,Leisure,
FDB-0001480,CUST-000501,H002,Cinnamon Lakeside Colombo,6/26/2025,3,3,3,3,3,4,4,3,5,3,3,0,Leisure,
FDB-0003726,CUST-001265,H001,Cinnamon Grand Colombo,6/26/2025,3,3,3,2,3,3,4,3,4,3,3,1,Leisure,
FDB-0003771,CUST-001280,H001,Cinnamon Grand Colombo,6/26/2025,4,4,4,3,4,4,4,4,4,4,4,1,Business,
FDB-0004421,CUST-001487,H001,Cinnamon Grand Colombo,6/26/2025,3,3,3,2,3,3,4,3,3,3,3,1,Leisure,
FDB-0010521,CUST-003519,H002,Cinnamon Lakeside Colombo,6/26/2025,3,3,3,2,3,4,4,2,3,3,3,0,Event,
FDB-0011583,CUST-003860,H002,Cinnamon Lakeside Colombo,6/26/2025,3,3,3,3,3,3,4,3,3,4,3,1,Relaxation,
FDB-0012037,CUST-004007,H001,Cinnamon Grand Colombo,6/26/2025,3,3,3,3,3,4,4,2,4,4,3,1,Relaxation,
FDB-0013217,CUST-004378,H001,Cinnamon Grand Colombo,6/26/2025,3,3,3,3,3,3,4,2,4,3,3,1,Adventure,
FDB-0014943,CUST-004922,H002,Cinnamon Lakeside Colombo,6/26/2025,3,3,3,3,3,4,4,2,4,4,3,1,Business,
FDB-0001381,CUST-000469,H006,Cinnamon Citadel Kandy,6/26/2025,3,3,3,3,3,3,4,2,3,3,3,0,Leisure,
FDB-0002403,CUST-000831,H001,Cinnamon Grand Colombo,6/26/2025,3,3,3,3,3,3,4,3,3,3,3,1,Event,
FDB-0005105,CUST-001709,H004,Cinnamon Bentota Beach,6/26/2025,4,4,4,4,4,4,4,4,3,4,4,1,Leisure,
FDB-0005975,CUST-001991,H004,Cinnamon Bentota Beach,6/26/2025,4,4,4,4,4,3,5,3,4,3,4,1,Leisure,
FDB-0006199,CUST-002060,H002,Cinnamon Lakeside Colombo,6/26/2025,3,3,3,2,3,3,4,2,5,3,3,1,Leisure,
FDB-0007332,CUST-002449,H003,Cinnamon Red Colombo,6/26/2025,3,3,3,3,3,3,5,2,3,3,3,1,Business,
FDB-0008549,CUST-002855,H006,Cinnamon Citadel Kandy,6/26/2025,3,3,3,3,3,3,4,3,3,4,3,0,Leisure,
FDB-0012499,CUST-004152,H003,Cinnamon Red Colombo,6/26/2025,3,3,3,3,3,3,4,2,2,4,3,1,Leisure,
FDB-0013223,CUST-004380,H007,Cinnamon Wild Yala,6/26/2025,4,4,4,4,4,2,4,4,4,3,4,1,Leisure,
FDB-0014868,CUST-004898,H003,Cinnamon Red Colombo,6/26/2025,3,3,3,3,3,3,5,3,4,3,3,1,Business,
FDB-0014899,CUST-004909,H004,Cinnamon Bentota Beach,6/26/2025,3,3,3,3,3,4,4,3,5,2,3,0,Business,
FDB-0015048,CUST-004957,H007,Cinnamon Wild Yala,6/26/2025,3,3,3,3,3,3,4,2,4,4,3,1,Adventure,
FDB-0001674,CUST-000575,H006,Cinnamon Citadel Kandy,6/26/2025,3,3,2,3,2,3,4,2,4,3,2,0,Event,
FDB-0008828,CUST-002956,H004,Cinnamon Bentota Beach,6/26/2025,3,3,2,3,2,4,4,2,4,4,2,1,Leisure,
FDB-0010211,CUST-003419,H003,Cinnamon Red Colombo,6/26/2025,3,3,3,3,3,3,4,3,3,3,3,1,Relaxation,
FDB-0014778,CUST-004866,H001,Cinnamon Grand Colombo,6/26/2025,3,3,3,3,3,3,4,2,5,4,3,1,Leisure,
FDB-0004084,CUST-001368,H003,Cinnamon Red Colombo,6/27/2025,3,3,3,2,3,3,4,3,4,3,3,1,Leisure,
FDB-0004510,CUST-001518,H003,Cinnamon Red Colombo,6/27/2025,4,4,4,3,4,3,4,4,2,3,4,1,Event,
